route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
"100266","SUNDAY","23722980","LAKE CITY, UNIVERSITY DISTRICT","LOCAL",0,"3288986","11072223"
"100266","SUNDAY","23722987","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288986","20072162"
"100266","SUNDAY","23722988","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288986","20072162"
"100266","SUNDAY","23722989","LAKE CITY, UNIVERSITY DISTRICT","LOCAL",0,"3288986","11072223"
"100266","SUNDAY","23723006","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288986","20072162"
"100265","SUNDAY","23723008","WEDGWOOD, UNIVERSITY DISTRICT","LOCAL",0,"3288986","11071010"
"100265","SUNDAY","23723009","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288986","20071013"
"100266","SUNDAY","23722981","LAKE CITY, UNIVERSITY DISTRICT","LOCAL",0,"3288987","11072223"
"100265","SUNDAY","23722990","WEDGWOOD, UNIVERSITY DISTRICT","LOCAL",0,"3288987","11071010"
"100265","SUNDAY","23722991","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288987","20071013"
"100266","SUNDAY","23722998","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288987","20072162"
"100267","SUNDAY","23723015","JACKSON PARK, UNIVERSITY DISTRICT","LOCAL",0,"3288987","11073006"
"100267","SUNDAY","23723016","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288987","20073005"
"100267","SUNDAY","23723032","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288988","20073283"
"100267","SUNDAY","23723036","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288988","20073283"
"100267","SUNDAY","23723040","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288988","20073283"
"100267","SUNDAY","23723046","NORTHEAST 65TH STREET, UNIVERSITY DISTRICT","LOCAL",0,"3288988","11073282"
"100267","SUNDAY","23723050","NORTHEAST 65TH STREET, UNIVERSITY DISTRICT","LOCAL",0,"3288988","11073282"
"100267","SUNDAY","23723054","NORTHEAST 65TH STREET, UNIVERSITY DISTRICT","LOCAL",0,"3288988","11073282"
"100267","SUNDAY","23723058","NORTHEAST 65TH STREET, UNIVERSITY DISTRICT","LOCAL",0,"3288988","11073282"
"100267","SUNDAY","23723059","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288988","20073283"
"100267","SUNDAY","23723031","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288989","20073283"
"100267","SUNDAY","23723035","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288989","20073283"
"100267","SUNDAY","23723039","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288989","20073283"
"100267","SUNDAY","23723043","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288989","20073283"
"100267","SUNDAY","23723045","NORTHEAST 65TH STREET, UNIVERSITY DISTRICT","LOCAL",0,"3288989","11073282"
"100267","SUNDAY","23723049","NORTHEAST 65TH STREET, UNIVERSITY DISTRICT","LOCAL",0,"3288989","11073282"
"100267","SUNDAY","23723053","NORTHEAST 65TH STREET, UNIVERSITY DISTRICT","LOCAL",0,"3288989","11073282"
"100267","SUNDAY","23723057","NORTHEAST 65TH STREET, UNIVERSITY DISTRICT","LOCAL",0,"3288989","11073282"
"100267","SUNDAY","23723030","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288990","20073283"
"100267","SUNDAY","23723034","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288990","20073283"
"100267","SUNDAY","23723038","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288990","20073283"
"100267","SUNDAY","23723042","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288990","20073283"
"100267","SUNDAY","23723044","NORTHEAST 65TH STREET, UNIVERSITY DISTRICT","LOCAL",0,"3288990","11073282"
"100267","SUNDAY","23723048","NORTHEAST 65TH STREET, UNIVERSITY DISTRICT","LOCAL",0,"3288990","11073282"
"100267","SUNDAY","23723052","NORTHEAST 65TH STREET, UNIVERSITY DISTRICT","LOCAL",0,"3288990","11073282"
"100267","SUNDAY","23723056","NORTHEAST 65TH STREET, UNIVERSITY DISTRICT","LOCAL",0,"3288990","11073282"
"100265","SUNDAY","23722996","WEDGWOOD, UNIVERSITY DISTRICT","LOCAL",0,"3288991","11071619"
"100265","SUNDAY","23722999","WEDGWOOD, UNIVERSITY DISTRICT","LOCAL",0,"3288991","11071010"
"100265","SUNDAY","23723000","WEDGWOOD, UNIVERSITY DISTRICT","LOCAL",0,"3288991","11071010"
"100265","SUNDAY","23723001","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288991","20071013"
"100265","SUNDAY","23723002","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288991","20071210"
"100265","SUNDAY","23723005","DOWNTOWN SEATTLE, UNIVERSITY DISTRICT","LOCAL",1,"3288991","20071618"
"100170","SUNDAY","23723605","DOWNTOWN SEATTLE, RENTON","LOCAL",1,"3288991","10280033"
"100170","SUNDAY","23723606","RENTON, BELLEVUE","LOCAL",0,"3288991","21280035"
"100174","WEEKDAY","23239675","SAND POINT","LOCAL",0,"3301018","11030022"
"100174","WEEKDAY","23239678","SAND POINT","LOCAL",0,"3301018","11030022"
"100174","WEEKDAY","23239681","SAND POINT","LOCAL",0,"3301018","11030022"
"100174","WEEKDAY","23239684","SAND POINT","LOCAL",0,"3301018","11030022"
"100174","WEEKDAY","23239687","SAND POINT","LOCAL",0,"3301018","11030022"
"100174","WEEKDAY","23239690","SAND POINT","LOCAL",0,"3301018","11030022"
"100174","WEEKDAY","23239714","UNIVERSITY DISTRICT","LOCAL",1,"3301018","20030023"
"100174","WEEKDAY","23239716","UNIVERSITY DISTRICT","LOCAL",1,"3301018","20030023"
"100174","WEEKDAY","23239719","UNIVERSITY DISTRICT","LOCAL",1,"3301018","20030023"
"100174","WEEKDAY","23239722","UNIVERSITY DISTRICT","LOCAL",1,"3301018","20030023"
"100174","WEEKDAY","23239725","UNIVERSITY DISTRICT","LOCAL",1,"3301018","20030023"
"100174","WEEKDAY","23239728","UNIVERSITY DISTRICT","LOCAL",1,"3301018","20030023"
"100174","WEEKDAY","23239731","UNIVERSITY DISTRICT","LOCAL",1,"3301018","20030023"
"100174","WEEKDAY","23239734","UNIVERSITY DISTRICT","LOCAL",1,"3301018","20030023"
"100174","WEEKDAY","23239737","UNIVERSITY DISTRICT","LOCAL",1,"3301018","20030023"
"100196","WEEKDAY","23239265","SHORELINE CC, AURORA VILLAGE","LOCAL",1,"3301019","30331029"
"100215","WEEKDAY","23239496","UNIVERSITY DISTRICT, JACKSON PARK","EXPRESS",1,"3301019","20373012"
"100221","WEEKDAY","23238983","NORTHGATE, NORTHEAST 125TH ONLY","LOCAL",0,"3301020","11041223"
"100183","WEEKDAY","23618215","FIRST HILL, EXPRESS","EXPRESS",1,"3301021","20309003"
"100221","WEEKDAY","23238843","DOWNTOWN SEATTLE, NORTHGATE","LOCAL",1,"3301022","20041228"
"100221","WEEKDAY","23238844","DOWNTOWN SEATTLE, NORTHGATE","LOCAL",1,"3301022","20041226"
"100221","WEEKDAY","23238845","LAKE CITY, NORTHGATE","LOCAL",0,"3301022","11041230"
"100221","WEEKDAY","23238902","DOWNTOWN SEATTLE","LOCAL",1,"3301022","20041229"
"100208","WEEKDAY","23239513","DOWNTOWN SEATTLE, VIA AURORA AVE N","EXPRESS",1,"3301023","20358028"
"100259","WEEKDAY","23239841","NORTHGATE, ROOSEVELT","LOCAL",0,"3301024","11067064"
"100256","WEEKDAY","23240019","NORTHGATE, EASTLAKE","EXPRESS",0,"3301024","11066031"
"100259","WEEKDAY","23240020","UNIVERSITY DISTRICT, ROOSEVELT","LOCAL",1,"3301024","20067070"
"100187","WEEKDAY","23239071","DOWNTOWN SEATTLE","EXPRESS",1,"3301025","20312048"
"100201","WEEKDAY","23239272","RENTON, BELLEVUE","LOCAL",1,"3301025","20342033"
"100059","WEEKDAY","23239273","UNIVERSITY DISTRICT, VIA SR-520","LOCAL",1,"3301025","10167334"
"100221","WEEKDAY","23238955","NORTHGATE, NORTHEAST 125TH ONLY","LOCAL",0,"3301026","11041223"
"100221","WEEKDAY","23238956","NORTHGATE, NORTHEAST 125TH ONLY","LOCAL",0,"3301026","11041223"
"100208","WEEKDAY","23239066","AURORA VILLAGE, VIA AURORA AVE N","EXPRESS",0,"3301026","11358030"
"100208","WEEKDAY","23239422","AURORA VILLAGE, VIA AURORA AVE N","EXPRESS",0,"3301027","11358030"
"100208","WEEKDAY","23239423","DOWNTOWN SEATTLE, VIA AURORA AVE N","EXPRESS",1,"3301027","20358028"
"100208","WEEKDAY","23239429","DOWNTOWN SEATTLE, VIA AURORA AVE N","EXPRESS",1,"3301027","20358028"
"100178","WEEKDAY","23391647","RICHMOND BEACH","LOCAL",0,"3301028","11304021"
"100183","WEEKDAY","23617671","KENMORE P&R, EXPRESS","EXPRESS",0,"3301029","11309002"
"100208","WEEKDAY","23239431","DOWNTOWN SEATTLE, VIA AURORA AVE N","EXPRESS",1,"3301030","20358028"
"100208","WEEKDAY","23239435","DOWNTOWN SEATTLE, VIA AURORA AVE N","EXPRESS",1,"3301030","20358028"
"100187","WEEKDAY","23238877","DOWNTOWN SEATTLE","EXPRESS",1,"3301031","20312047"
"100221","WEEKDAY","23238878","DOWNTOWN SEATTLE","LOCAL",1,"3301031","20041229"
"100180","WEEKDAY","23239042","KENMORE","EXPRESS",0,"3301032","11306031"
"100256","WEEKDAY","23240018","NORTHGATE, EASTLAKE","EXPRESS",0,"3301032","11066016"
"100187","WEEKDAY","23239084","KENMORE","EXPRESS",0,"3301033","11312075"
"100215","WEEKDAY","23239631","AURORA VILLAGE, JACKSON PARK","EXPRESS",0,"3301033","11373016"
"100221","WEEKDAY","23238839","LAKE CITY, NORTHGATE","LOCAL",0,"3301034","11041221"
"100221","WEEKDAY","23238840","DOWNTOWN SEATTLE, NORTHGATE","LOCAL",1,"3301034","20041224"
"100221","WEEKDAY","23238841","NORTHGATE, NORTHEAST 125TH ONLY","LOCAL",0,"3301034","11041223"
"100269","WEEKDAY","23240050","NORTHGATE, LAKE CITY","LOCAL",0,"3301035","11075155"
"100269","WEEKDAY","23240059","UNIVERSITY DISTRICT, LAKE CITY","LOCAL",1,"3301035","20075156"
"100269","WEEKDAY","23240072","NORTHGATE, LAKE CITY","LOCAL",0,"3301035","11075163"
"100269","WEEKDAY","23240085","UNIVERSITY DISTRICT, LAKE CITY","LOCAL",1,"3301035","20075166"
"100193","WEEKDAY","23240137","SEATTLE CENTER, FREMONT","LOCAL",0,"3301035","21032115"
"100193","WEEKDAY","23240144","SEATTLE CENTER, FREMONT","LOCAL",0,"3301035","21032115"
"100193","WEEKDAY","23240152","SEATTLE CENTER, FREMONT","LOCAL",0,"3301035","21032115"
"100269","WEEKDAY","23240216","NORTHGATE, LAKE CITY","LOCAL",0,"3301035","11075163"
"100193","WEEKDAY","23240229","SEATTLE CENTER, FREMONT","LOCAL",0,"3301035","21032115"
"100254","WEEKDAY","23240255","UNIVERSITY DISTRICT, WEDGWOOD","LOCAL",1,"3301035","20065072"
"100269","WEEKDAY","23240264","UNIVERSITY DISTRICT, LAKE CITY","LOCAL",1,"3301035","20075166"
"100269","WEEKDAY","23240278","NORTHGATE, LAKE CITY","LOCAL",0,"3301035","11075157"
"100193","WEEKDAY","23619263","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3301035","10032119"
"100193","WEEKDAY","23619270","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3301035","10032119"
"100193","WEEKDAY","23619277","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3301035","10032119"
"100193","WEEKDAY","23619285","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3301035","10032119"
"100190","WEEKDAY","23238802","MERIDIAN PARK, GREEN LAKE","LOCAL",0,"3301036","11316013"
"100187","WEEKDAY","23239075","DOWNTOWN SEATTLE","EXPRESS",1,"3301037","20312047"
"100178","WEEKDAY","23459877","DOWNTOWN SEATTLE","LOCAL",1,"3301037","20304020"
"100221","WEEKDAY","23238980","NORTHGATE, NORTHEAST 125TH ONLY","LOCAL",0,"3301038","11041223"
"100187","WEEKDAY","23239043","BOTHELL","EXPRESS",0,"3301038","11312074"
"100184","WEEKDAY","23239772","CENTRAL MAGNOLIA, FREMONT","LOCAL",0,"3301039","31031046"
"100254","WEEKDAY","23239916","UNIVERSITY DISTRICT, WEDGWOOD","LOCAL",1,"3301039","20065072"
"100269","WEEKDAY","23240023","UNIVERSITY DISTRICT, LAKE CITY","LOCAL",1,"3301039","20075156"
"100269","WEEKDAY","23240025","UNIVERSITY DISTRICT, LAKE CITY","LOCAL",1,"3301039","20075166"
"100269","WEEKDAY","23240038","UNIVERSITY DISTRICT, LAKE CITY","LOCAL",1,"3301039","20075156"
"100269","WEEKDAY","23240058","NORTHGATE, LAKE CITY","LOCAL",0,"3301039","11075155"
"100269","WEEKDAY","23240075","NORTHGATE, LAKE CITY","LOCAL",0,"3301039","11075155"
"100269","WEEKDAY","23240090","NORTHGATE, LAKE CITY","LOCAL",0,"3301039","11075163"
"100193","WEEKDAY","23240140","SEATTLE CENTER, FREMONT","LOCAL",0,"3301039","21032115"
"100193","WEEKDAY","23240147","SEATTLE CENTER, FREMONT","LOCAL",0,"3301039","21032115"
"100193","WEEKDAY","23240224","SEATTLE CENTER, FREMONT","LOCAL",0,"3301039","21032115"
"100193","WEEKDAY","23619266","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3301039","10032119"
"100193","WEEKDAY","23619273","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3301039","10032119"
"100193","WEEKDAY","23619280","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3301039","10032119"
"100182","WEEKDAY","23239002","DOWNTOWN SEATTLE, VIA I-5","LOCAL",1,"3301040","20308030"
"100184","WEEKDAY","23239896","CENTRAL MAGNOLIA, FREMONT","LOCAL",0,"3301040","31031046"
"100184","WEEKDAY","23239897","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3301040","40031045"
"100184","WEEKDAY","23239907","CENTRAL MAGNOLIA, FREMONT","LOCAL",0,"3301040","31031046"
"100184","WEEKDAY","23239908","UNIVERSITY DISTRICT, FREMONT","LOCAL",1,"3301040","40031045"
"100254","WEEKDAY","23239917","LAKE CITY, WEDGWOOD","LOCAL",0,"3301040","11065070"
"100254","WEEKDAY","23239918","UNIVERSITY DISTRICT, WEDGWOOD","LOCAL",1,"3301040","20065072"
"100269","WEEKDAY","23240022","NORTHGATE, LAKE CITY","LOCAL",0,"3301040","11075155"
"102576","SUNDAY","23723236","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289018","10673012"
"102576","SUNDAY","23723247","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289018","10673012"
"102576","SUNDAY","23723261","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289018","10673012"
"102576","SUNDAY","23723275","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289018","10673012"
"102576","SUNDAY","23723295","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289018","21673015"
"102576","SUNDAY","23723306","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289018","21673015"
"102576","SUNDAY","23723320","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289018","21673015"
"102576","SUNDAY","23723334","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289018","21673015"
"102581","SUNDAY","23723368","BALLARD, UPTOWN","LOCAL",0,"3289018","11674016"
"102581","SUNDAY","23723378","BALLARD, UPTOWN","LOCAL",0,"3289018","11674016"
"102581","SUNDAY","23723392","BALLARD, UPTOWN","LOCAL",0,"3289018","11674016"
"102581","SUNDAY","23723426","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289018","20674021"
"102581","SUNDAY","23723436","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289018","20674021"
"102581","SUNDAY","23723450","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289018","20674021"
"102581","SUNDAY","23723463","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289018","20674021"
"102581","SUNDAY","23723499","BALLARD, UPTOWN","LOCAL",0,"3289018","11674016"
"102576","SUNDAY","23723235","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289019","10673012"
"102576","SUNDAY","23723246","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289019","10673012"
"102576","SUNDAY","23723260","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289019","10673012"
"102576","SUNDAY","23723274","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289019","10673012"
"102576","SUNDAY","23723286","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289019","10673012"
"102576","SUNDAY","23723294","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289019","21673015"
"102576","SUNDAY","23723305","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289019","21673015"
"102576","SUNDAY","23723319","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289019","21673015"
"102576","SUNDAY","23723333","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289019","21673015"
"102576","SUNDAY","23723347","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289019","21673015"
"102576","SUNDAY","23723357","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289019","21673015"
"102581","SUNDAY","23723367","BALLARD, UPTOWN","LOCAL",0,"3289019","11674016"
"102581","SUNDAY","23723377","BALLARD, UPTOWN","LOCAL",0,"3289019","11674016"
"102581","SUNDAY","23723391","BALLARD, UPTOWN","LOCAL",0,"3289019","11674016"
"102581","SUNDAY","23723405","BALLARD, UPTOWN","LOCAL",0,"3289019","11674016"
"102581","SUNDAY","23723417","BALLARD, UPTOWN","LOCAL",0,"3289019","11674016"
"102581","SUNDAY","23723425","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289019","20674021"
"102581","SUNDAY","23723435","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289019","20674021"
"102581","SUNDAY","23723449","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289019","20674021"
"102581","SUNDAY","23723462","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289019","20674021"
"102581","SUNDAY","23723476","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289019","20674021"
"102581","SUNDAY","23723487","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289019","20674021"
"102576","SUNDAY","23723252","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289020","10673012"
"102576","SUNDAY","23723266","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289020","10673012"
"102576","SUNDAY","23723279","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289020","10673012"
"102576","SUNDAY","23723288","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289020","10673012"
"102576","SUNDAY","23723298","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289020","21673015"
"102576","SUNDAY","23723311","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289020","21673015"
"102576","SUNDAY","23723325","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289020","21673015"
"102576","SUNDAY","23723339","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289020","21673015"
"102576","SUNDAY","23723352","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289020","21673015"
"102576","SUNDAY","23723360","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289020","21673015"
"102581","SUNDAY","23723383","BALLARD, UPTOWN","LOCAL",0,"3289020","11674016"
"102581","SUNDAY","23723397","BALLARD, UPTOWN","LOCAL",0,"3289020","11674016"
"102581","SUNDAY","23723409","BALLARD, UPTOWN","LOCAL",0,"3289020","11674016"
"102581","SUNDAY","23723420","BALLARD, UPTOWN","LOCAL",0,"3289020","11674016"
"102581","SUNDAY","23723428","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289020","20674021"
"102581","SUNDAY","23723441","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289020","20674021"
"102581","SUNDAY","23723455","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289020","20674021"
"102581","SUNDAY","23723468","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289020","20674021"
"102581","SUNDAY","23723481","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289020","20674021"
"102581","SUNDAY","23723489","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289020","20674021"
"102576","SUNDAY","23723492","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289020","10673012"
"102581","SUNDAY","23723493","BALLARD, UPTOWN","LOCAL",0,"3289020","11674016"
"102576","SUNDAY","23723527","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289020","10673012"
"102581","SUNDAY","23723528","BALLARD, UPTOWN","LOCAL",0,"3289020","11674016"
"102576","SUNDAY","23723234","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289021","10673012"
"102576","SUNDAY","23723244","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289021","10673012"
"102576","SUNDAY","23723258","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289021","10673012"
"102576","SUNDAY","23723272","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289021","10673012"
"102576","SUNDAY","23723285","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289021","10673012"
"102576","SUNDAY","23723293","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289021","21673015"
"102576","SUNDAY","23723304","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289021","21673015"
"102576","SUNDAY","23723317","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289021","21673015"
"102576","SUNDAY","23723331","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289021","21673015"
"102576","SUNDAY","23723345","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289021","21673015"
"102581","SUNDAY","23723366","BALLARD, UPTOWN","LOCAL",0,"3289021","11674016"
"102581","SUNDAY","23723375","BALLARD, UPTOWN","LOCAL",0,"3289021","11674016"
"102581","SUNDAY","23723389","BALLARD, UPTOWN","LOCAL",0,"3289021","11674016"
"102581","SUNDAY","23723403","BALLARD, UPTOWN","LOCAL",0,"3289021","11674016"
"102581","SUNDAY","23723415","BALLARD, UPTOWN","LOCAL",0,"3289021","11674016"
"102581","SUNDAY","23723434","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289021","20674021"
"102581","SUNDAY","23723447","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289021","20674021"
"102581","SUNDAY","23723460","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289021","20674021"
"102581","SUNDAY","23723474","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289021","20674021"
"102581","SUNDAY","23723501","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289021","20674021"
"102576","SUNDAY","23723239","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289022","10673012"
"102576","SUNDAY","23723251","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289022","10673012"
"102576","SUNDAY","23723265","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289022","10673012"
"102576","SUNDAY","23723297","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289022","21673015"
"102576","SUNDAY","23723310","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289022","21673015"
"102576","SUNDAY","23723324","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289022","21673015"
"102576","SUNDAY","23723338","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289022","21673015"
"102581","SUNDAY","23723362","BALLARD, UPTOWN","LOCAL",0,"3289022","11674016"
"102581","SUNDAY","23723372","BALLARD, UPTOWN","LOCAL",0,"3289022","11674016"
"102581","SUNDAY","23723382","BALLARD, UPTOWN","LOCAL",0,"3289022","11674016"
"102581","SUNDAY","23723396","BALLARD, UPTOWN","LOCAL",0,"3289022","11674016"
"102581","SUNDAY","23723440","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289022","20674021"
"102581","SUNDAY","23723454","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289022","20674021"
"102581","SUNDAY","23723467","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289022","20674021"
"102581","SUNDAY","23723500","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289022","20674021"
"102576","SUNDAY","23723522","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289022","10673012"
"102576","SUNDAY","23723238","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289023","10673012"
"102576","SUNDAY","23723250","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289023","10673012"
"102576","SUNDAY","23723264","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289023","10673012"
"102576","SUNDAY","23723278","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289023","10673012"
"102576","SUNDAY","23723309","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289023","21673015"
"102576","SUNDAY","23723323","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289023","21673015"
"102576","SUNDAY","23723337","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289023","21673015"
"102576","SUNDAY","23723351","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289023","21673015"
"102581","SUNDAY","23723361","BALLARD, UPTOWN","LOCAL",0,"3289023","11674016"
"102581","SUNDAY","23723371","BALLARD, UPTOWN","LOCAL",0,"3289023","11674016"
"102581","SUNDAY","23723381","BALLARD, UPTOWN","LOCAL",0,"3289023","11674016"
"102581","SUNDAY","23723395","BALLARD, UPTOWN","LOCAL",0,"3289023","11674016"
"102581","SUNDAY","23723408","BALLARD, UPTOWN","LOCAL",0,"3289023","11674016"
"102581","SUNDAY","23723439","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289023","20674021"
"102581","SUNDAY","23723453","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289023","20674021"
"102581","SUNDAY","23723466","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289023","20674021"
"102581","SUNDAY","23723480","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289023","20674021"
"102576","SUNDAY","23723495","DOWNTOWN SEATTLE, ALASKA JUNCTION","LOCAL",1,"3289023","10673012"
"102576","SUNDAY","23723513","WEST SEATTLE, ALASKA JUNCTION","LOCAL",0,"3289023","21673015"
"102581","SUNDAY","23723514","DOWNTOWN SEATTLE, UPTOWN","LOCAL",1,"3289023","20674021"
